subject,item,condition,word_position,region_position,rawRT,residRT,qcorrect,experiment
21,6,subjgap,5,3,376,66.13,1,tedrg3
21,6,subjgap,6,3,380,38.79,1,tedrg3
21,6,subjgap,7,4,503,203.57,1,tedrg4
21,6,subjgap,8,4,487,177.13,1,tedrg4
21,6,subjgap,9,4,492,161.24,1,tedrg4
21,6,subjgap,11,5,346,4.79,1,tedrg5
21,6,subjgap,12,5,379,48.24,1,tedrg6
21,6,subjgap,13,5,327,27.57,1,tedrg6
21,6,subjgap,14,6,323,-7.76,1,tedrg7
21,6,subjgap,15,6,287,-54.21,1,tedrg7
21,6,subjgap,16,6,279,-30.87,1,tedrg7
21,6,subjgap,17,6,270,-50.32,1,tedrg7
21,6,subjgap,18,6,263,-36.43,1,tedrg7
21,6,subjgap,19,6,521,158.9,1,tedrg7
21,7,objgap,1,1,330,20.13,1,tedrg1
21,7,objgap,2,1,462,99.9,1,tedrg1
21,7,objgap,3,2,509,199.13,1,tedrg2
21,7,objgap,4,3,342,32.13,1,tedrg2
21,7,objgap,5,3,360,8.35,1,tedrg2
21,7,objgap,6,3,413,19.57,1,tedrg3
21,7,objgap,7,4,346,46.57,1,tedrg3
21,7,objgap,8,4,304,-5.87,1,tedrg4
21,7,objgap,9,4,301,-71.54,1,tedrg4
21,7,objgap,11,5,498,188.13,1,tedrg5
21,7,objgap,12,5,293,-16.87,1,tedrg6
21,7,objgap,13,5,286,-86.54,1,tedrg6
21,7,objgap,14,6,368,37.24,1,tedrg7
21,7,objgap,15,6,289,-41.76,1,tedrg7
21,8,subjgap,1,1,382,72.13,0,tedrg1
21,8,subjgap,2,1,349,-44.43,0,tedrg1
21,8,subjgap,3,2,395,85.13,0,tedrg2
21,8,subjgap,4,3,394,0.57,0,tedrg2
21,8,subjgap,5,3,367,57.13,0,tedrg3
21,8,subjgap,6,3,386,44.79,0,tedrg3
21,8,subjgap,7,4,402,102.57,0,tedrg4
21,8,subjgap,8,4,263,-46.87,0,tedrg4
21,8,subjgap,9,4,277,-74.65,0,tedrg4
21,8,subjgap,11,5,259,-50.87,0,tedrg5
21,8,subjgap,12,5,263,-57.32,0,tedrg6
21,8,subjgap,13,5,267,-63.76,0,tedrg6
21,8,subjgap,14,6,244,-138.99,0,tedrg7
21,8,subjgap,15,6,313,3.13,0,tedrg7
21,8,subjgap,16,6,252,-57.87,0,tedrg7
21,8,subjgap,17,6,263,-57.32,0,tedrg7
21,8,subjgap,18,6,338,28.13,0,tedrg7
21,8,subjgap,19,6,588,246.79,0,tedrg7
21,9,objgap,1,1,312,2.13,1,tedrg1
21,9,objgap,2,1,352,21.24,1,tedrg1
21,9,objgap,3,2,301,-8.87,1,tedrg2
21,9,objgap,4,3,558,248.13,1,tedrg2
21,9,objgap,5,3,365,23.79,1,tedrg2
21,9,objgap,6,3,424,41.01,1,tedrg3
21,9,objgap,7,4,363,63.57,1,tedrg3
21,9,objgap,8,4,389,79.13,1,tedrg4
21,9,objgap,9,4,563,200.9,1,tedrg4
21,9,objgap,11,5,1501,1170.24,1,tedrg5
21,9,objgap,12,5,652,331.68,1,tedrg6
21,9,objgap,13,5,1051,668.01,1,tedrg6
21,9,objgap,14,6,379,79.57,1,tedrg7
21,9,objgap,15,6,326,-4.76,1,tedrg7
21,9,objgap,16,6,413,82.24,1,tedrg7
21,10,subjgap,1,1,222,-87.87,1,tedrg1
21,10,subjgap,2,1,240,-132.54,1,tedrg1
21,10,subjgap,3,2,260,-49.87,1,tedrg2
21,10,subjgap,4,3,248,-93.21,1,tedrg2
21,10,subjgap,5,3,286,-23.87,1,tedrg3
21,10,subjgap,6,3,266,-85.65,1,tedrg3
21,10,subjgap,7,4,289,-31.32,1,tedrg4
21,10,subjgap,8,4,293,-16.87,1,tedrg4
21,10,subjgap,9,4,244,-86.76,1,tedrg4
21,10,subjgap,11,5,267,-42.87,1,tedrg5
21,10,subjgap,12,5,267,-147.32,1,tedrg6
21,10,subjgap,13,5,298,-53.65,1,tedrg6
21,10,subjgap,14,6,281,-60.21,1,tedrg7
21,10,subjgap,15,6,399,36.9,1,tedrg7
21,11,objgap,1,1,315,5.13,1,tedrg1
21,11,objgap,2,1,338,-3.21,1,tedrg1
21,11,objgap,3,2,289,-20.87,1,tedrg2
21,11,objgap,4,3,259,-50.87,1,tedrg2
21,11,objgap,5,3,255,-117.54,1,tedrg2
21,11,objgap,6,3,275,-87.1,1,tedrg3
21,11,objgap,7,4,297,-2.43,1,tedrg3
21,11,objgap,8,4,289,-20.87,1,tedrg4
21,11,objgap,9,4,304,-47.65,1,tedrg4
21,11,objgap,11,5,312,-8.32,1,tedrg5
21,11,objgap,12,5,289,-10.43,1,tedrg6
21,11,objgap,13,5,307,-55.1,1,tedrg6
21,11,objgap,14,6,405,74.24,1,tedrg7
21,12,subjgap,1,1,271,-38.87,1,tedrg1
21,12,subjgap,2,1,277,-116.43,1,tedrg1
21,12,subjgap,3,2,259,-50.87,1,tedrg2
21,12,subjgap,4,3,243,-119.1,1,tedrg2
21,12,subjgap,5,3,241,-68.87,1,tedrg3
21,12,subjgap,6,3,245,-148.43,1,tedrg3
21,12,subjgap,7,4,230,-69.43,1,tedrg4
21,12,subjgap,8,4,221,-88.87,1,tedrg4
21,12,subjgap,9,4,267,-63.76,1,tedrg4
21,12,subjgap,11,5,233,-76.87,1,tedrg5
21,12,subjgap,12,5,234,-138.54,1,tedrg6
21,12,subjgap,13,5,236,-94.76,1,tedrg6
21,12,subjgap,14,6,238,-71.87,1,tedrg7
21,12,subjgap,15,6,288,-74.1,1,tedrg7
21,12,subjgap,16,6,866,483.01,1,tedrg7
21,13,objgap,1,1,278,-31.87,1,tedrg1
21,13,objgap,2,1,361,-1.1,1,tedrg1
21,13,objgap,3,2,446,136.13,1,tedrg2
21,13,objgap,4,3,323,13.13,1,tedrg2
21,13,objgap,5,3,341,10.24,1,tedrg2
21,13,objgap,6,3,293,-48.21,1,tedrg3
21,13,objgap,7,4,303,-17.32,1,tedrg3
21,13,objgap,8,4,353,43.13,1,tedrg4
21,13,objgap,9,4,353,32.68,1,tedrg4
21,13,objgap,11,5,405,95.13,1,tedrg5
21,13,objgap,12,5,349,28.68,1,tedrg6
21,13,objgap,13,5,368,58.13,1,tedrg6
21,13,objgap,14,6,367,67.57,1,tedrg7
21,13,objgap,15,6,330,-32.1,1,tedrg7
21,13,objgap,16,6,1215,811.12,1,tedrg7
21,14,subjgap,1,1,334,24.13,1,tedrg1
21,14,subjgap,2,1,376,-17.43,1,tedrg1
21,14,subjgap,3,2,320,10.13,1,tedrg2
21,14,subjgap,4,3,252,-68.32,1,tedrg2
21,14,subjgap,5,3,289,-20.87,1,tedrg3
21,14,subjgap,6,3,604,210.57,1,tedrg3
21,14,subjgap,7,4,279,-20.43,1,tedrg4
21,14,subjgap,8,4,301,-8.87,1,tedrg4
21,14,subjgap,9,4,252,-78.76,1,tedrg4
21,14,subjgap,11,5,491,181.13,1,tedrg5
21,14,subjgap,12,5,349,28.68,1,tedrg6
21,14,subjgap,13,5,395,53.79,1,tedrg6
21,14,subjgap,14,6,387,77.13,1,tedrg7
21,14,subjgap,15,6,345,24.68,1,tedrg7
21,14,subjgap,16,6,318,8.13,1,tedrg7
21,14,subjgap,17,6,286,-23.87,1,tedrg7
21,14,subjgap,18,6,341,20.68,1,tedrg7
21,14,subjgap,19,6,397,87.13,1,tedrg7
21,14,subjgap,20,6,1422,1080.79,1,tedrg7
21,15,objgap,1,1,307,-2.87,1,tedrg1
21,15,objgap,2,1,424,61.9,1,tedrg1
21,15,objgap,3,2,321,11.13,1,tedrg2
21,15,objgap,4,3,315,5.13,1,tedrg2
21,15,objgap,5,3,352,21.24,1,tedrg2
21,15,objgap,6,3,343,1.79,1,tedrg3
21,15,objgap,7,4,345,24.68,1,tedrg3
21,15,objgap,8,4,315,5.13,1,tedrg4
21,15,objgap,9,4,339,-12.65,1,tedrg4
21,15,objgap,10,4,286,-34.32,1,tedrg5
21,15,objgap,11,5,307,-13.32,1,tedrg5
21,15,objgap,12,5,315,-36.65,1,tedrg6
21,15,objgap,13,5,438,96.79,1,tedrg6
21,15,objgap,14,6,555,182.46,1,tedrg7
21,16,subjgap,1,1,263,-46.87,1,tedrg1
21,16,subjgap,2,1,252,-99.65,1,tedrg1
21,16,subjgap,3,2,256,-53.87,1,tedrg2
21,16,subjgap,4,3,273,-57.76,1,tedrg2
21,16,subjgap,5,3,236,-73.87,1,tedrg3
21,16,subjgap,6,3,274,-98.54,1,tedrg3
21,16,subjgap,7,4,267,-32.43,1,tedrg4
21,16,subjgap,8,4,263,-46.87,1,tedrg4
21,16,subjgap,9,4,272,-90.1,1,tedrg4
21,16,subjgap,11,5,251,-69.32,1,tedrg5
21,16,subjgap,12,5,275,-24.43,1,tedrg6
21,16,subjgap,13,5,345,3.79,1,tedrg6
21,16,subjgap,14,6,360,39.68,1,tedrg7
21,16,subjgap,15,6,369,69.57,1,tedrg7
21,16,subjgap,16,6,409,78.24,1,tedrg7
22,1,subjgap,1,1,355,19.15,0,tedrg1
22,1,subjgap,2,1,390,45.75,0,tedrg1
22,1,subjgap,3,2,293,-42.85,0,tedrg2
22,1,subjgap,4,3,286,-51.53,0,tedrg2
22,1,subjgap,5,3,313,-22.85,0,tedrg3
22,1,subjgap,6,3,285,-65.97,0,tedrg3
22,1,subjgap,7,4,315,-19.17,0,tedrg4
22,1,subjgap,8,4,294,-41.85,0,tedrg4
22,1,subjgap,9,4,296,-44.89,0,tedrg4
22,1,subjgap,11,5,296,-39.85,0,tedrg5
22,1,subjgap,12,5,303,-37.89,0,tedrg6
22,1,subjgap,13,5,285,-50.85,0,tedrg6
22,1,subjgap,14,6,285,-47.49,0,tedrg7
22,1,subjgap,15,6,302,-35.53,0,tedrg7
22,1,subjgap,16,6,293,-47.89,0,tedrg7
22,2,objgap,1,1,383,47.15,1,tedrg1
22,2,objgap,2,1,363,23.79,1,tedrg1
22,2,objgap,3,2,291,-44.85,1,tedrg2
22,2,objgap,4,3,283,-52.85,1,tedrg2
22,2,objgap,5,3,325,-10.85,1,tedrg2
22,2,objgap,6,3,323,-17.89,1,tedrg3
22,2,objgap,7,4,316,-21.53,1,tedrg3
22,2,objgap,8,4,293,-42.85,1,tedrg4
22,2,objgap,9,4,296,-43.21,1,tedrg4
22,2,objgap,11,5,294,-43.53,1,tedrg5
22,2,objgap,12,5,319,-16.85,1,tedrg6
22,2,objgap,13,5,300,-37.53,1,tedrg6
22,2,objgap,14,6,304,-40.25,1,tedrg7
22,3,subjgap,1,1,285,-50.85,1,tedrg1
22,3,subjgap,2,1,432,96.15,1,tedrg1
22,3,subjgap,3,2,383,47.15,1,tedrg2
22,3,subjgap,4,3,349,8.11,1,tedrg2
22,3,subjgap,5,3,403,67.15,1,tedrg3
22,3,subjgap,6,3,306,-31.53,1,tedrg3
22,3,subjgap,7,4,350,12.47,1,tedrg4
22,3,subjgap,8,4,316,-19.85,1,tedrg4
22,3,subjgap,9,4,334,-1.85,1,tedrg4
22,3,subjgap,11,5,335,-0.85,1,tedrg5
22,3,subjgap,12,5,326,-11.53,1,tedrg6
22,3,subjgap,13,5,341,-3.25,1,tedrg6
22,3,subjgap,14,6,335,-4.21,1,tedrg7
22,3,subjgap,15,6,371,26.75,1,tedrg7
22,3,subjgap,16,6,320,-14.17,1,tedrg7
22,3,subjgap,17,6,308,-27.85,1,tedrg7
22,3,subjgap,18,6,353,3.71,1,tedrg7
22,4,objgap,1,1,354,18.15,1,tedrg1
22,4,objgap,2,1,341,0.11,1,tedrg1
22,4,objgap,3,2,304,-31.85,1,tedrg2
22,4,objgap,4,3,308,-27.85,1,tedrg2
22,4,objgap,5,3,267,-77.25,1,tedrg2
22,4,objgap,6,3,304,-43.61,1,tedrg3
22,4,objgap,7,4,365,30.83,1,tedrg3
22,4,objgap,8,4,345,9.15,1,tedrg4
22,4,objgap,9,4,330,-14.25,1,tedrg4
22,4,objgap,11,5,327,-8.85,1,tedrg5
22,4,objgap,12,5,353,12.11,1,tedrg6
22,4,objgap,13,5,301,-33.17,1,tedrg6
22,4,objgap,14,6,308,-34.57,1,tedrg7
22,4,objgap,15,6,304,-30.17,1,tedrg7
22,4,objgap,16,6,315,-20.85,1,tedrg7
22,4,objgap,17,6,294,-50.25,1,tedrg7
22,4,objgap,18,6,311,-34.93,1,tedrg7
22,5,subjgap,1,1,317,-18.85,1,tedrg1
22,5,subjgap,2,1,401,61.79,1,tedrg1
22,5,subjgap,3,2,335,-0.85,1,tedrg2
22,5,subjgap,4,3,323,-14.53,1,tedrg2
22,5,subjgap,5,3,355,19.15,1,tedrg3
22,5,subjgap,6,3,379,38.11,1,tedrg3
22,5,subjgap,7,4,338,3.83,1,tedrg4
22,5,subjgap,8,4,350,14.15,1,tedrg4
22,5,subjgap,9,4,317,-27.25,1,tedrg4
22,5,subjgap,11,5,322,-13.85,1,tedrg5
22,5,subjgap,12,5,324,-18.57,1,tedrg6
22,5,subjgap,13,5,363,23.79,1,tedrg6
22,5,subjgap,14,6,392,56.15,1,tedrg7
22,5,subjgap,15,6,338,-11.29,1,tedrg7
22,6,objgap,1,1,279,-56.85,1,tedrg1
22,6,objgap,2,1,349,8.11,1,tedrg1
22,6,objgap,3,2,432,96.15,1,tedrg2
22,6,objgap,4,3,229,-106.85,1,tedrg2
22,6,objgap,5,3,279,-61.89,1,tedrg2
22,6,objgap,6,3,318,-24.57,1,tedrg3
22,6,objgap,7,4,420,85.83,1,tedrg3
22,6,objgap,8,4,298,-37.85,1,tedrg4
22,6,objgap,9,4,312,-27.21,1,tedrg4
22,6,objgap,11,5,292,-48.89,1,tedrg5
22,6,objgap,12,5,290,-49.21,1,tedrg6
22,6,objgap,13,5,286,-48.17,1,tedrg6
22,6,objgap,14,6,293,-46.21,1,tedrg7
22,6,objgap,15,6,289,-51.89,1,tedrg7
22,6,objgap,16,6,303,-32.85,1,tedrg7
22,6,objgap,17,6,304,-33.53,1,tedrg7
22,6,objgap,18,6,271,-63.17,1,tedrg7
22,6,objgap,19,6,318,-26.25,1,tedrg7
22,7,subjgap,1,1,316,-19.85,0,tedrg1
22,7,subjgap,2,1,326,-18.25,0,tedrg1
22,7,subjgap,3,2,408,72.15,0,tedrg2
22,7,subjgap,4,3,338,-11.29,0,tedrg2
22,7,subjgap,5,3,349,13.15,0,tedrg3
22,7,subjgap,6,3,335,-7.57,0,tedrg3
22,7,subjgap,7,4,372,37.83,0,tedrg4
22,7,subjgap,8,4,338,2.15,0,tedrg4
22,7,subjgap,9,4,337,-8.93,0,tedrg4
22,7,subjgap,11,5,316,-19.85,0,tedrg5
22,7,subjgap,12,5,345,9.15,0,tedrg6
22,7,subjgap,13,5,360,14.07,0,tedrg6
22,7,subjgap,14,6,319,-20.21,0,tedrg7
22,7,subjgap,15,6,342,2.79,0,tedrg7
22,8,objgap,1,1,300,-35.85,1,tedrg1
22,8,objgap,2,1,357,7.71,1,tedrg1
22,8,objgap,3,2,330,-5.85,1,tedrg2
22,8,objgap,4,3,315,-20.85,1,tedrg2
22,8,objgap,5,3,324,-16.89,1,tedrg2
22,8,objgap,6,3,300,-49.29,1,tedrg3
22,8,objgap,7,4,297,-37.17,1,tedrg3
22,8,objgap,8,4,372,36.15,1,tedrg4
22,8,objgap,9,4,278,-64.57,1,tedrg4
22,8,objgap,11,5,327,-8.85,1,tedrg5
22,8,objgap,12,5,327,-10.53,1,tedrg6
22,8,objgap,13,5,292,-47.21,1,tedrg6
22,8,objgap,14,6,278,-69.61,1,tedrg7
22,8,objgap,15,6,335,-0.85,1,tedrg7
22,8,objgap,16,6,323,-12.85,1,tedrg7
22,8,objgap,17,6,285,-52.53,1,tedrg7
22,8,objgap,18,6,297,-38.85,1,tedrg7
22,8,objgap,19,6,312,-28.89,1,tedrg7
22,9,subjgap,1,1,326,-9.85,1,tedrg1
22,9,subjgap,2,1,447,107.79,1,tedrg1
22,9,subjgap,3,2,353,17.15,1,tedrg2
22,9,subjgap,4,3,322,-25.61,1,tedrg2
22,9,subjgap,5,3,326,-9.85,1,tedrg3
22,9,subjgap,6,3,319,-21.89,1,tedrg3
22,9,subjgap,7,4,311,-23.17,1,tedrg4
22,9,subjgap,8,4,384,48.15,1,tedrg4
22,9,subjgap,9,4,270,-74.25,1,tedrg4
22,9,subjgap,11,5,361,21.79,1,tedrg5
22,9,subjgap,12,5,338,0.47,1,tedrg6
22,9,subjgap,13,5,315,-32.61,1,tedrg6
22,9,subjgap,14,6,301,-33.17,1,tedrg7
22,9,subjgap,15,6,301,-38.21,1,tedrg7
22,9,subjgap,16,6,307,-32.21,1,tedrg7
22,10,objgap,1,1,363,27.15,1,tedrg1
22,10,objgap,2,1,340,-5.93,1,tedrg1
22,10,objgap,3,2,334,-1.85,1,tedrg2
22,10,objgap,4,3,312,-23.85,1,tedrg2
22,10,objgap,5,3,305,-37.57,1,tedrg2
22,10,objgap,6,3,322,-18.89,1,tedrg3
22,10,objgap,7,4,321,-16.53,1,tedrg3
22,10,objgap,8,4,305,-30.85,1,tedrg4
22,10,objgap,9,4,323,-16.21,1,tedrg4
22,10,objgap,11,5,299,-36.85,1,tedrg5
22,10,objgap,12,5,323,-29.66,1,tedrg6
22,10,objgap,13,5,337,-5.57,1,tedrg6
22,10,objgap,14,6,293,-47.89,1,tedrg7
22,10,objgap,15,6,313,-31.25,1,tedrg7
22,11,subjgap,1,1,377,41.15,1,tedrg1
22,11,subjgap,2,1,387,46.11,1,tedrg1
22,11,subjgap,3,2,379,43.15,1,tedrg2
22,11,subjgap,4,3,311,-33.25,1,tedrg2
22,11,subjgap,5,3,346,10.15,1,tedrg3
22,11,subjgap,6,3,357,11.07,1,tedrg3
22,11,subjgap,7,4,364,29.83,1,tedrg4
22,11,subjgap,8,4,367,31.15,1,tedrg4
22,11,subjgap,9,4,328,-14.57,1,tedrg4
22,11,subjgap,11,5,365,27.47,1,tedrg5
22,11,subjgap,12,5,323,-11.17,1,tedrg6
22,11,subjgap,13,5,326,-18.25,1,tedrg6
22,11,subjgap,14,6,346,6.79,1,tedrg7
22,12,objgap,1,1,311,-24.85,1,tedrg1
22,12,objgap,2,1,367,17.71,1,tedrg1
22,12,objgap,3,2,341,5.15,1,tedrg2
22,12,objgap,4,3,322,-13.85,1,tedrg2
22,12,objgap,5,3,309,-40.29,1,tedrg2
22,12,objgap,6,3,324,-20.25,1,tedrg3
22,12,objgap,7,4,393,58.83,1,tedrg3
22,12,objgap,8,4,285,-50.85,1,tedrg4
22,12,objgap,9,4,323,-16.21,1,tedrg4
22,12,objgap,11,5,287,-48.85,1,tedrg5
22,12,objgap,12,5,282,-63.93,1,tedrg6
22,12,objgap,13,5,291,-48.21,1,tedrg6
22,12,objgap,14,6,244,-91.85,1,tedrg7
22,12,objgap,15,6,225,-119.25,1,tedrg7
22,12,objgap,16,6,290,-57.61,1,tedrg7
22,13,subjgap,1,1,300,-35.85,1,tedrg1
22,13,subjgap,2,1,384,39.75,1,tedrg1
22,13,subjgap,3,2,334,-1.85,1,tedrg2
22,13,subjgap,4,3,349,8.11,1,tedrg2
22,13,subjgap,5,3,375,39.15,1,tedrg3
22,13,subjgap,6,3,312,-27.21,1,tedrg3
22,13,subjgap,7,4,308,-29.53,1,tedrg4
22,13,subjgap,8,4,308,-27.85,1,tedrg4
22,13,subjgap,9,4,349,11.47,1,tedrg4
22,13,subjgap,11,5,325,-10.85,1,tedrg5
22,13,subjgap,12,5,352,14.47,1,tedrg6
22,13,subjgap,13,5,304,-31.85,1,tedrg6
22,13,subjgap,14,6,315,-19.17,1,tedrg7
22,13,subjgap,15,6,304,-40.25,1,tedrg7
22,13,subjgap,16,6,222,-128.97,1,tedrg7
22,14,objgap,1,1,334,-1.85,1,tedrg1
22,14,objgap,2,1,504,154.71,1,tedrg1
22,14,objgap,3,2,303,-32.85,1,tedrg2
22,14,objgap,4,3,350,14.15,1,tedrg2
22,14,objgap,5,3,329,-20.29,1,tedrg2
22,14,objgap,6,3,315,-22.53,1,tedrg3
22,14,objgap,7,4,376,41.83,1,tedrg3
22,14,objgap,8,4,309,-26.85,1,tedrg4
22,14,objgap,9,4,361,21.79,1,tedrg4
22,14,objgap,11,5,324,-11.85,1,tedrg5
22,14,objgap,12,5,345,7.47,1,tedrg6
22,14,objgap,13,5,300,-40.89,1,tedrg6
22,14,objgap,14,6,336,0.15,1,tedrg7
22,14,objgap,15,6,327,-10.53,1,tedrg7
22,14,objgap,16,6,352,16.15,1,tedrg7
22,14,objgap,17,6,332,-3.85,1,tedrg7
22,14,objgap,18,6,296,-41.53,1,tedrg7
22,14,objgap,19,6,302,-33.85,1,tedrg7
22,14,objgap,20,6,295,-45.89,1,tedrg7
22,15,subjgap,1,1,276,-59.85,1,tedrg1
22,15,subjgap,2,1,363,18.75,1,tedrg1
22,15,subjgap,3,2,331,-4.85,1,tedrg2
22,15,subjgap,4,3,350,9.11,1,tedrg2
22,15,subjgap,5,3,314,-21.85,1,tedrg3
22,15,subjgap,6,3,319,-20.21,1,tedrg3
22,15,subjgap,7,4,305,-32.53,1,tedrg4
22,15,subjgap,8,4,300,-35.85,1,tedrg4
22,15,subjgap,9,4,299,-43.57,1,tedrg4
22,15,subjgap,10,4,357,19.47,1,tedrg5
22,15,subjgap,11,5,311,-26.53,1,tedrg5
22,15,subjgap,12,5,323,-19.57,1,tedrg6
22,15,subjgap,13,5,319,-21.89,1,tedrg6
22,15,subjgap,14,6,344,-1.93,1,tedrg7
22,16,objgap,1,1,354,18.15,1,tedrg1
22,16,objgap,2,1,341,-1.57,1,tedrg1
22,16,objgap,3,2,313,-22.85,1,tedrg2
22,16,objgap,4,3,285,-50.85,1,tedrg2
22,16,objgap,5,3,341,-4.93,1,tedrg2
22,16,objgap,6,3,298,-41.21,1,tedrg3
22,16,objgap,7,4,296,-38.17,1,tedrg3
22,16,objgap,8,4,368,32.15,1,tedrg4
22,16,objgap,9,4,305,-39.25,1,tedrg4
22,16,objgap,11,5,304,-33.53,1,tedrg5
22,16,objgap,12,5,356,21.83,1,tedrg6
22,16,objgap,13,5,305,-35.89,1,tedrg6
22,16,objgap,14,6,367,29.47,1,tedrg7
22,16,objgap,15,6,293,-41.17,1,tedrg7
22,16,objgap,16,6,294,-45.21,1,tedrg7
23,1,objgap,1,1,233,-33.68,1,tedrg1
23,1,objgap,2,1,315,38.83,1,tedrg1
23,1,objgap,3,2,296,29.32,1,tedrg2
23,1,objgap,4,3,273,6.32,1,tedrg2
23,1,objgap,5,3,238,-45.77,1,tedrg2
23,1,objgap,6,3,277,8.42,1,tedrg3
23,1,objgap,7,4,240,-24.78,1,tedrg3
23,1,objgap,8,4,476,209.32,1,tedrg4
23,1,objgap,9,4,345,72.62,1,tedrg4
23,1,objgap,11,5,352,85.32,1,tedrg5
23,1,objgap,12,5,573,300.62,1,tedrg6
23,1,objgap,13,5,270,3.32,1,tedrg6
23,1,objgap,14,6,352,89.12,1,tedrg7
23,1,objgap,15,6,319,50.42,1,tedrg7
23,1,objgap,16,6,430,157.62,1,tedrg7
23,2,subjgap,1,1,247,-19.68,1,tedrg1
23,2,subjgap,2,1,225,-45.48,1,tedrg1
23,2,subjgap,3,2,226,-40.68,1,tedrg2
23,2,subjgap,4,3,259,-13.38,1,tedrg2
23,2,subjgap,5,3,281,14.32,1,tedrg3
23,2,subjgap,6,3,257,-9.68,1,tedrg3
23,2,subjgap,7,4,289,20.42,1,tedrg4
23,2,subjgap,8,4,210,-56.68,1,tedrg4
23,2,subjgap,9,4,259,-11.48,1,tedrg4
23,2,subjgap,11,5,278,9.42,1,tedrg5
23,2,subjgap,12,5,315,48.32,1,tedrg6
23,2,subjgap,13,5,273,4.42,1,tedrg6
23,2,subjgap,14,6,442,165.83,1,tedrg7
23,3,objgap,1,1,218,-48.68,1,tedrg1
23,3,objgap,2,1,232,-34.68,1,tedrg1
23,3,objgap,3,2,267,0.32,1,tedrg2
23,3,objgap,4,3,255,-11.68,1,tedrg2
23,3,objgap,5,3,267,-1.58,1,tedrg2
23,3,objgap,6,3,256,-16.38,1,tedrg3
23,3,objgap,7,4,253,-15.58,1,tedrg3
23,3,objgap,8,4,251,-15.68,1,tedrg4
23,3,objgap,9,4,232,-34.68,1,tedrg4
23,3,objgap,11,5,267,0.32,1,tedrg5
23,3,objgap,12,5,225,-43.58,1,tedrg6
23,3,objgap,13,5,255,-21.17,1,tedrg6
23,3,objgap,14,6,275,4.52,1,tedrg7
23,3,objgap,15,6,271,-5.17,1,tedrg7
23,3,objgap,16,6,282,17.22,1,tedrg7
23,3,objgap,17,6,290,23.32,1,tedrg7
23,3,objgap,18,6,271,-10.87,1,tedrg7
23,4,subjgap,1,1,207,-59.68,1,tedrg1
23,4,subjgap,2,1,285,12.62,1,tedrg1
23,4,subjgap,3,2,285,18.32,1,tedrg2
23,4,subjgap,4,3,286,6.03,1,tedrg2
23,4,subjgap,5,3,270,3.32,1,tedrg3
23,4,subjgap,6,3,281,4.83,1,tedrg3
23,4,subjgap,7,4,275,10.22,1,tedrg4
23,4,subjgap,8,4,282,15.32,1,tedrg4
23,4,subjgap,9,4,246,-30.17,1,tedrg4
23,4,subjgap,11,5,276,9.32,1,tedrg5
23,4,subjgap,12,5,291,18.62,1,tedrg6
23,4,subjgap,13,5,285,20.22,1,tedrg6
23,4,subjgap,14,6,293,18.73,1,tedrg7
23,4,subjgap,15,6,311,46.22,1,tedrg7
23,4,subjgap,16,6,315,48.32,1,tedrg7
23,4,subjgap,17,6,319,42.83,1,tedrg7
23,4,subjgap,18,6,510,231.93,1,tedrg7
23,5,objgap,1,1,207,-59.68,1,tedrg1
23,5,objgap,2,1,263,-7.48,1,tedrg1
23,5,objgap,3,2,281,14.32,1,tedrg2
23,5,objgap,4,3,266,-0.68,1,tedrg2
23,5,objgap,5,3,267,-5.38,1,tedrg2
23,5,objgap,6,3,267,-1.58,1,tedrg3
23,5,objgap,7,4,271,6.22,1,tedrg3
23,5,objgap,8,4,286,19.32,1,tedrg4
23,5,objgap,9,4,269,-7.17,1,tedrg4
23,5,objgap,11,5,248,-18.68,1,tedrg5
23,5,objgap,12,5,269,-5.27,1,tedrg6
23,5,objgap,13,5,456,185.52,1,tedrg6
23,5,objgap,14,6,308,41.32,1,tedrg7
23,5,objgap,15,6,809,527.13,1,tedrg7
23,6,subjgap,1,1,185,-81.68,0,tedrg1
23,6,subjgap,2,1,236,-36.38,0,tedrg1
23,6,subjgap,3,2,234,-32.68,0,tedrg2
23,6,subjgap,4,3,285,10.73,0,tedrg2
23,6,subjgap,5,3,243,-23.68,0,tedrg3
23,6,subjgap,6,3,206,-66.38,0,tedrg3
23,6,subjgap,7,4,211,-53.78,0,tedrg4
23,6,subjgap,8,4,244,-22.68,0,tedrg4
23,6,subjgap,9,4,214,-56.48,0,tedrg4
23,6,subjgap,11,5,240,-32.38,0,tedrg5
23,6,subjgap,12,5,203,-67.48,0,tedrg6
23,6,subjgap,13,5,236,-28.78,0,tedrg6
23,6,subjgap,14,6,259,-11.48,0,tedrg7
23,6,subjgap,15,6,217,-55.38,0,tedrg7
23,6,subjgap,16,6,226,-40.68,0,tedrg7
23,6,subjgap,17,6,249,-19.58,0,tedrg7
23,6,subjgap,18,6,221,-43.78,0,tedrg7
23,6,subjgap,19,6,330,53.83,0,tedrg7
23,7,objgap,1,1,189,-77.68,1,tedrg1
23,7,objgap,2,1,189,-87.17,1,tedrg1
23,7,objgap,3,2,192,-74.68,1,tedrg2
23,7,objgap,4,3,207,-59.68,1,tedrg2
23,7,objgap,5,3,196,-78.27,1,tedrg2
23,7,objgap,6,3,468,186.13,1,tedrg3
23,7,objgap,7,4,226,-38.78,1,tedrg3
23,7,objgap,8,4,151,-115.68,1,tedrg4
