subject,session,block,trial,set_size,response_size_list,response_size_new_words,tested,response,response_category,rt
13,2,8,15,8,2,2,1,667,1,2.21
13,2,8,16,2,2,0,2,585,1,0.77
13,2,8,17,4,4,0,1,462,1,0.903
13,2,8,18,8,6,0,2,138,2,3.643
13,2,8,19,6,1,1,2,773,1,1.955
13,2,8,20,8,4,4,4,41,2,6.112
13,2,8,21,4,1,1,2,917,1,0.991
13,2,8,22,8,4,0,4,423,2,1.947
13,2,8,23,4,2,0,3,1120,1,1.776
13,2,8,24,2,0,0,1,810,1,-1
13,2,8,25,8,6,4,6,635,2,2.858
13,2,8,26,6,2,0,3,1181,2,2.182
13,2,8,27,6,6,0,4,611,1,1.709
13,2,8,28,4,0,0,4,180,1,-1
13,3,1,1,2,2,2,1,433,1,1.71
13,3,1,2,4,0,0,2,607,1,-1
13,3,1,3,8,1,1,1,1021,1,2.287
13,3,1,4,8,4,4,5,566,1,1.486
13,3,1,5,8,6,4,6,711,1,2.312
13,3,1,6,6,1,1,1,1189,1,2.068
13,3,1,7,8,0,0,5,553,1,-1
13,3,1,8,6,6,4,3,26,2,5.268
13,3,1,9,2,0,0,2,353,1,-1
13,3,1,10,8,4,0,4,878,2,6.93
13,3,1,11,4,1,1,1,1184,1,1.968
13,3,1,12,4,2,0,3,703,1,1.86
13,3,1,13,8,2,2,3,1165,1,6.724
13,3,1,14,4,4,0,2,439,1,1.62
13,3,1,15,8,2,0,6,144,1,1.897
13,3,1,16,2,1,1,1,640,1,1.379
13,3,1,17,6,6,0,4,591,1,1.51
13,3,1,18,8,6,0,1,104,2,9.224
13,3,1,19,6,2,0,4,82,1,1.997
13,3,1,20,4,4,4,1,743,1,1.3
13,3,1,21,6,4,0,6,527,1,1.52
13,3,1,22,6,4,4,2,197,2,4.654
13,3,1,23,6,2,2,2,1009,1,3.354
13,3,1,24,2,2,0,2,328,1,0.906
13,3,1,25,8,8,4,3,911,2,9.792
13,3,1,26,8,8,0,5,212,1,15.205
13,3,1,27,4,2,2,4,941,1,1.16
13,3,1,28,6,0,0,4,31,1,-1
13,3,2,1,6,2,0,5,951,1,2.23
13,3,2,2,6,2,2,6,933,1,2.269
13,3,2,3,8,6,0,4,287,1,3.394
13,3,2,4,8,2,2,7,1178,1,2.665
13,3,2,5,8,2,0,8,773,1,2.708
13,3,2,6,8,8,4,1,670,2,6.625
13,3,2,7,8,4,4,3,1047,2,3.105
13,3,2,8,6,1,1,2,692,1,2.522
13,3,2,9,8,6,4,7,463,1,4.844
13,3,2,10,2,1,1,2,522,1,0.882
13,3,2,11,8,0,0,8,680,1,-1
13,3,2,12,6,6,4,1,296,1,11.275
13,3,2,13,4,4,4,2,23,1,0.971
13,3,2,14,6,4,4,4,890,1,1.944
13,3,2,15,2,0,0,1,1172,1,-1
13,3,2,16,8,1,1,6,841,1,2.191
13,3,2,17,4,4,0,3,257,1,1.561
13,3,2,18,6,0,0,6,578,1,-1
13,3,2,19,4,2,0,4,736,1,1.682
13,3,2,20,6,4,0,3,443,2,2.176
13,3,2,21,8,8,0,3,731,2,5.725
13,3,2,22,8,4,0,1,547,2,5.829
13,3,2,23,4,2,2,2,991,1,1.352
13,3,2,24,4,1,1,4,979,1,1.658
13,3,2,25,2,2,2,2,982,1,1.205
13,3,2,26,4,0,0,3,808,1,-1
13,3,2,27,2,2,0,1,410,1,0.838
13,3,2,28,6,6,0,1,698,1,2.122
13,3,3,1,4,4,4,4,681,1,3.616
13,3,3,2,2,2,2,2,1060,1,2.002
13,3,3,3,8,8,4,5,240,1,1.708
13,3,3,4,2,2,0,1,1138,1,0.744
13,3,3,5,6,2,2,3,930,1,1.054
13,3,3,6,8,1,1,3,95,1,3.151
13,3,3,7,6,6,4,2,593,1,3.272
13,3,3,8,4,2,2,1,1149,1,1.489
13,3,3,9,8,4,4,8,311,1,2.475
13,3,3,10,8,6,4,8,1198,1,2.263
13,3,3,11,2,0,0,1,742,1,-1
13,3,3,12,6,6,0,6,423,1,4.326
13,3,3,13,6,4,4,5,872,1,1.764
13,3,3,14,4,0,0,4,5,1,-1
13,3,3,15,8,4,0,8,338,2,2.859
13,3,3,16,8,8,0,8,696,1,1.731
13,3,3,17,8,2,2,1,540,1,1.994
13,3,3,18,6,4,0,4,367,1,1.03
13,3,3,19,6,2,0,3,226,1,1.245
13,3,3,20,4,1,1,3,793,1,2.409
13,3,3,21,8,0,0,3,153,2,-1
13,3,3,22,2,1,1,1,1040,1,1.259
13,3,3,23,8,2,0,5,1115,1,1.702
13,3,3,24,6,0,0,5,1013,1,-1
13,3,3,25,4,2,0,1,98,1,1.244
13,3,3,26,4,4,0,4,398,1,1.339
13,3,3,27,6,1,1,5,946,1,1.428
13,3,3,28,8,6,0,2,634,2,9.36
13,3,4,1,4,1,1,2,971,1,0.91
13,3,4,2,4,0,0,1,783,1,-1
13,3,4,3,6,0,0,3,936,1,-1
13,3,4,4,8,4,4,2,554,1,7.153
13,3,4,5,2,2,0,2,1070,1,1.039
13,3,4,6,4,4,0,1,142,1,1.045
13,3,4,7,4,2,2,3,300,1,1.237
13,3,4,8,8,2,2,8,669,1,1.87
13,3,4,9,6,2,0,1,196,1,1.508
13,3,4,10,8,8,0,6,457,2,1.779
13,3,4,11,6,4,0,1,136,1,1.702
13,3,4,12,6,6,0,3,802,1,1.923
13,3,4,13,8,2,0,4,131,1,2.229
13,3,4,14,6,1,1,6,317,1,1.499
13,3,4,15,4,4,4,3,126,2,1.499
13,3,4,16,6,4,4,3,387,1,1.571
13,3,4,17,8,6,4,5,1022,1,1.796
13,3,4,18,4,2,0,2,560,1,1.001
13,3,4,19,6,2,2,1,667,1,0.944
13,3,4,20,8,6,0,5,1144,1,1.189
13,3,4,21,6,6,4,4,254,1,1.882
13,3,4,22,8,8,4,7,749,1,2.199
13,3,4,23,8,1,1,4,73,1,1.202
13,3,4,24,2,1,1,2,46,1,0.838
13,3,4,25,8,4,0,3,109,2,4.121
13,3,4,26,8,0,0,7,446,1,-1
13,3,4,27,2,2,2,1,815,1,1.169
13,3,4,28,2,0,0,2,259,1,-1
13,3,5,1,2,0,0,1,199,1,-1
13,3,5,2,2,2,2,2,577,1,1.202
13,3,5,3,2,1,1,1,600,1,0.792
13,3,5,4,8,2,2,5,977,1,0.933
13,3,5,5,6,2,0,2,548,1,8.934
13,3,5,6,4,2,0,3,366,1,13.559
13,3,5,7,6,6,0,5,372,1,2.567
13,3,5,8,8,8,4,4,437,2,9.994
13,3,5,9,4,1,1,3,239,1,1.156
13,3,5,10,8,8,0,1,505,1,2.291
13,3,5,11,6,4,0,2,712,1,8.825
13,3,5,12,6,6,4,5,424,1,3.401
13,3,5,13,6,2,2,5,278,1,1.444
13,3,5,14,8,0,0,1,120,1,-1
13,3,5,15,8,4,0,2,1135,1,2.728
13,3,5,16,4,2,2,2,1113,1,1.118
13,3,5,17,6,0,0,2,436,2,-1
13,3,5,18,4,4,0,3,931,1,1.139
13,3,5,19,4,0,0,2,124,1,-1
13,3,5,20,8,6,4,3,896,1,5.161
13,3,5,21,4,4,4,3,207,1,2.268
13,3,5,22,2,2,0,1,396,1,0.959
13,3,5,23,6,1,1,3,908,1,1.356
13,3,5,24,8,2,0,1,47,1,1.432
13,3,5,25,8,1,1,7,582,1,1.665
13,3,5,26,8,6,0,3,68,2,6.403
13,3,5,27,8,4,4,6,960,1,1.882
13,3,5,28,6,4,4,6,751,1,3.998
13,3,6,1,2,1,1,2,59,1,1.355
13,3,6,2,4,4,4,1,118,1,1.122
13,3,6,3,8,6,4,2,905,1,4.542
13,3,6,4,2,0,0,2,250,1,-1
13,3,6,5,8,4,0,5,81,1,1.154
13,3,6,6,8,8,4,6,1191,1,2.262
13,3,6,7,6,4,4,1,961,1,3.76
13,3,6,8,4,0,0,1,17,1,-1
13,3,6,9,6,6,0,2,631,1,1.183
13,3,6,10,8,4,4,4,668,1,17.494
13,3,6,11,8,0,0,2,658,2,-1
13,3,6,12,4,2,0,1,269,1,1.391
13,3,6,13,4,4,0,4,701,1,1.563
13,3,6,14,2,2,0,2,490,1,1.085
13,3,6,15,4,2,2,3,635,1,1.455
13,3,6,16,6,0,0,1,149,1,-1
13,3,6,17,4,1,1,4,1066,1,1.989
13,3,6,18,8,2,2,4,463,1,4.805
13,3,6,19,8,1,1,8,592,1,1.771
13,3,6,20,2,2,2,1,44,1,0.867
13,3,6,21,6,4,0,5,496,1,4.336
13,3,6,22,8,6,0,7,352,1,1.804
13,3,6,23,6,2,0,6,1193,1,1.883
13,3,6,24,6,1,1,4,391,1,2.07
13,3,6,25,6,2,2,4,644,1,1.785
13,3,6,26,6,6,4,6,210,1,1.862
13,3,6,27,8,2,0,3,1043,1,3.933
13,3,6,28,8,8,0,7,544,1,2.391
13,3,7,1,8,2,0,2,858,1,4.953
13,3,7,2,2,2,0,2,368,1,0.975
13,3,7,3,6,2,2,3,561,1,10.998
13,3,7,4,6,6,0,5,689,1,1.992
13,3,7,5,2,0,0,1,7,1,-1
13,3,7,6,4,1,1,2,763,1,1.295
13,3,7,7,6,6,4,5,1103,1,1.78
13,3,7,8,8,6,4,4,399,1,4.721
13,3,7,9,8,0,0,4,1008,1,-1
13,3,7,10,8,2,2,6,609,1,1.315
13,3,7,11,6,2,0,2,188,1,2.124
13,3,7,12,8,4,4,1,117,1,2.538
13,3,7,13,4,4,0,2,203,1,0.982
13,3,7,14,8,8,4,2,766,1,11.529
13,3,7,15,6,0,0,2,819,2,-1
13,3,7,16,8,8,0,2,682,2,4.736
13,3,7,17,2,2,2,2,211,1,1.402
13,3,7,18,8,6,0,6,172,1,1.532
13,3,7,19,4,4,4,2,365,1,1.359
13,3,7,20,4,2,2,1,476,1,1.023
13,3,7,21,4,0,0,4,1039,1,-1
13,3,7,22,2,1,1,2,860,1,0.852
13,3,7,23,4,2,0,2,54,1,0.832
13,3,7,24,8,4,0,7,826,1,2.027
13,3,7,25,6,4,4,6,128,1,1.938
13,3,7,26,8,1,1,2,376,1,3.986
13,3,7,27,6,4,0,6,360,1,2.449
13,3,7,28,6,1,1,5,345,1,1.3
13,3,8,1,2,1,1,1,1192,1,2.775
13,3,8,2,2,0,0,2,340,1,-1
13,3,8,3,8,2,0,7,354,1,1.675
13,3,8,4,6,2,2,6,314,1,2.022
13,3,8,5,4,0,0,3,591,1,-1
13,3,8,6,6,0,0,3,183,2,-1
13,3,8,7,8,4,0,6,926,1,1.43
13,3,8,8,6,4,0,2,276,1,2.587
13,3,8,9,4,2,0,4,713,1,1.272
13,3,8,10,6,6,0,3,109,1,1.531
13,3,8,11,6,4,4,5,596,1,1.622
13,3,8,12,8,6,4,1,394,1,2.262
13,3,8,13,6,6,4,6,243,1,2.207
13,3,8,14,8,6,0,8,1027,1,2.564
13,3,8,15,8,0,0,6,14,1,-1
13,3,8,16,2,2,2,1,944,1,0.86
13,3,8,17,6,1,1,6,890,1,1.497
13,3,8,18,6,2,0,1,261,1,1.177
13,3,8,19,8,2,2,2,604,1,2.561
13,3,8,20,4,4,0,1,984,1,0.988
13,3,8,21,2,2,0,1,643,1,1.873
13,3,8,22,4,1,1,1,341,1,0.857
13,3,8,23,8,8,4,8,500,1,1.641
13,3,8,24,8,1,1,5,639,1,1.022
13,3,8,25,4,2,2,4,195,1,2.142
13,3,8,26,8,8,0,4,642,1,8.89
13,3,8,27,4,4,4,4,322,1,2.067
13,3,8,28,8,4,4,7,332,1,2.587
14,1,1,1,2,1,1,1,567,1,1.32
14,1,1,2,4,2,0,4,474,1,1.623
14,1,1,3,4,4,0,2,334,1,4.58
14,1,1,4,6,4,0,6,457,1,1.353
14,1,1,5,6,0,0,2,575,1,-1
14,1,1,6,6,1,1,6,1057,1,1.824
14,1,1,7,8,4,0,1,453,1,3.352
14,1,1,8,4,0,0,4,506,2,-1
14,1,1,9,8,4,4,5,1109,2,8.058
14,1,1,10,6,6,4,4,521,1,6.619
14,1,1,11,8,6,4,2,62,2,4.821
14,1,1,12,8,6,0,8,376,1,2.056
14,1,1,13,4,1,1,2,228,1,1.535
14,1,1,14,6,6,0,3,617,1,4.503
14,1,1,15,8,8,4,8,269,1,2.087
14,1,1,16,8,1,1,1,622,1,1.786
14,1,1,17,2,2,2,2,997,1,1.679
14,1,1,18,6,4,4,2,845,2,6.619
14,1,1,19,8,2,0,5,1177,2,3.358
14,1,1,20,8,8,0,4,456,2,10.15
14,1,1,21,8,2,2,1,353,2,4.383
14,1,1,22,6,2,0,5,924,1,2.741
14,1,1,23,2,0,0,2,657,1,-1
14,1,1,24,8,0,0,1,627,1,-1
14,1,1,25,4,4,4,4,1020,1,2.038
14,1,1,26,6,2,2,2,605,1,4.787
14,1,1,27,4,2,2,2,891,2,3.65
14,1,1,28,2,2,0,1,890,1,0.903
14,1,2,1,6,2,2,5,1119,2,2.525
14,1,2,2,2,2,2,1,428,1,1.418
14,1,2,3,8,0,0,7,971,1,-1
14,1,2,4,8,2,0,3,662,2,4.203
14,1,2,5,6,0,0,3,502,1,-1
14,1,2,6,8,1,1,8,202,1,1.93
14,1,2,7,6,2,0,4,1152,2,2.153
14,1,2,8,8,2,2,8,175,1,1.584
14,1,2,9,8,4,0,2,471,2,3.849
14,1,2,10,8,8,4,7,537,1,6.157
14,1,2,11,4,0,0,2,1176,1,-1
14,1,2,12,6,6,4,2,479,1,6.631
14,1,2,13,6,6,0,6,454,1,1.898
14,1,2,14,2,1,1,2,178,1,1.206
14,1,2,15,6,4,4,4,787,2,7.791
14,1,2,16,8,6,4,1,293,1,9.397
14,1,2,17,4,4,4,2,476,1,1.888
14,1,2,18,8,8,0,3,863,2,3.915
14,1,2,19,8,4,4,8,795,1,2.076
14,1,2,20,2,2,0,2,539,1,1.552
14,1,2,21,4,2,0,3,708,2,1.664
14,1,2,22,2,0,0,1,316,1,-1
14,1,2,23,8,6,0,4,900,1,10.784
14,1,2,24,6,4,0,4,885,1,1.12
14,1,2,25,4,2,2,4,926,1,3.923
14,1,2,26,4,4,0,3,1055,1,1.813
14,1,2,27,4,1,1,1,1117,1,2.555
14,1,2,28,6,1,1,5,748,1,2.389
14,1,3,1,8,6,0,5,168,1,5.011
14,1,3,2,4,4,4,3,108,1,1.991
14,1,3,3,4,2,2,3,579,1,2.05
14,1,3,4,2,0,0,2,1148,1,-1
14,1,3,5,2,1,1,1,459,1,0.819
14,1,3,6,8,1,1,6,173,1,2.826
14,1,3,7,4,4,0,1,635,1,1.17
14,1,3,8,6,2,2,4,1167,2,2.071
14,1,3,9,2,2,0,1,879,1,1.634
14,1,3,10,6,1,1,1,730,1,1.673
14,1,3,11,8,2,0,4,963,1,3.25
14,1,3,12,8,4,0,5,1079,2,6.207
14,1,3,13,6,4,0,5,645,1,1.33
14,1,3,14,6,0,0,5,649,1,-1
14,1,3,15,8,2,2,4,85,1,2.396
14,1,3,16,6,2,0,2,632,2,3.691
14,1,3,17,2,2,2,1,833,1,1.307
14,1,3,18,4,0,0,3,1023,1,-1
14,1,3,19,8,8,4,3,839,2,15.419
14,1,3,20,6,6,0,4,630,1,1.101
14,1,3,21,8,4,4,3,672,1,8.322
14,1,3,22,6,6,4,3,182,2,8.373
14,1,3,23,4,1,1,3,98,1,2.457
14,1,3,24,8,6,4,5,523,2,12.41
14,1,3,25,4,2,0,2,469,1,0.931
14,1,3,26,6,4,4,6,965,1,1.799
14,1,3,27,8,8,0,1,938,1,12.203
14,1,3,28,8,0,0,8,437,1,-1
14,1,4,1,8,0,0,5,241,2,-1
14,1,4,2,8,6,4,3,707,2,8.374
14,1,4,3,8,1,1,4,699,1,1.6
14,1,4,4,4,0,0,1,183,1,-1
14,1,4,5,8,4,4,4,247,2,3.163
14,1,4,6,6,6,4,6,1,1,2.226
14,1,4,7,4,2,2,1,542,1,1.674
14,1,4,8,2,2,0,2,1078,1,1.774
14,1,4,9,8,2,0,1,563,1,4.643
14,1,4,10,6,0,0,1,646,2,-1
14,1,4,11,6,6,0,5,1114,2,3.692
14,1,4,12,2,0,0,1,744,1,-1
14,1,4,13,2,2,2,2,408,1,1.277
14,1,4,14,6,4,4,5,1019,1,2.236
14,1,4,15,4,4,0,4,827,1,1.023
14,1,4,16,4,1,1,4,927,1,1.852
14,1,4,17,6,1,1,3,638,1,2.353
14,1,4,18,4,2,0,1,400,1,1.063
14,1,4,19,8,8,0,5,669,2,3.595
14,1,4,20,6,2,0,1,39,1,3.959
14,1,4,21,8,8,4,4,352,2,14.589
14,1,4,22,8,2,2,7,466,1,1.817
14,1,4,23,6,4,0,1,24,1,1.537
14,1,4,24,8,6,0,3,1197,2,9.763
14,1,4,25,8,4,0,6,731,1,1.483
14,1,4,26,2,1,1,2,1129,1,1.42
14,1,4,27,4,4,4,1,472,1,1.543
14,1,4,28,6,2,2,6,800,1,2.329
14,1,5,1,8,1,1,3,612,1,2.564
14,1,5,2,4,2,0,3,1124,1,1.805
14,1,5,3,2,1,1,2,903,1,4.189
14,1,5,4,8,8,0,7,319,1,2.029
14,1,5,5,2,0,0,1,159,1,-1
14,1,5,6,8,4,4,1,101,1,5.646
14,1,5,7,6,2,0,6,761,1,1.201
14,1,5,8,8,0,0,4,796,2,-1
14,1,5,9,4,4,0,4,256,1,2.651
14,1,5,10,6,6,4,5,91,1,3.035
14,1,5,11,2,2,2,1,191,1,1.208
14,1,5,12,6,6,0,1,1136,1,5.407
14,1,5,13,2,2,0,2,783,1,0.778
14,1,5,14,6,2,2,1,726,2,6.286
14,1,5,15,8,4,0,7,372,1,1.702
14,1,5,16,4,1,1,3,621,1,1.951
14,1,5,17,6,0,0,4,1100,1,-1
14,1,5,18,8,6,0,2,562,1,3.648
14,1,5,19,6,1,1,4,513,1,1.537
14,1,5,20,8,6,4,4,75,1,12.509
14,1,5,21,4,0,0,4,800,3,-1
14,1,5,22,8,8,4,2,193,1,4.863
14,1,5,23,6,4,0,2,1155,1,20.705
14,1,5,24,4,2,2,1,237,1,1.598
14,1,5,25,4,4,4,4,767,1,2.036
14,1,5,26,6,4,4,1,131,2,8.189
14,1,5,27,8,2,2,5,389,2,7.315
14,1,5,28,8,2,0,7,693,1,1.498
14,1,6,1,8,0,0,6,278,2,-1
14,1,6,2,4,2,0,4,892,1,2.283
14,1,6,3,8,4,4,6,203,1,2.974
14,1,6,4,4,2,2,3,438,1,2.15
14,1,6,5,6,2,0,3,684,1,3.578
14,1,6,6,8,8,4,1,186,1,3.779
14,1,6,7,4,0,0,3,595,1,-1
14,1,6,8,6,4,4,3,610,2,3.44
14,1,6,9,2,0,0,2,60,1,-1
14,1,6,10,6,0,0,6,333,1,-1
14,1,6,11,4,4,4,1,822,1,1.598
14,1,6,12,8,6,4,7,562,1,5.545
14,1,6,13,6,4,0,3,249,1,5.675
14,1,6,14,4,4,0,1,820,1,1.313
14,1,6,15,8,6,0,7,465,1,1.239
14,1,6,16,2,2,0,1,447,1,1.229
14,1,6,17,6,1,1,2,181,1,1.947
14,1,6,18,6,6,0,2,79,2,3.072
14,1,6,19,8,2,2,2,15,1,3.844
14,1,6,20,2,2,2,2,246,1,2.097
14,1,6,21,4,1,1,1,345,1,1.999
14,1,6,22,8,1,1,2,781,1,2.508
14,1,6,23,8,2,0,6,445,1,2.025
14,1,6,24,8,8,0,8,863,1,1.439
14,1,6,25,6,6,4,1,279,2,7.828
14,1,6,26,2,1,1,1,1056,1,1.001
14,1,6,27,6,2,2,3,188,1,5.684
14,1,6,28,8,4,0,8,1060,1,2.02
14,1,7,1,8,1,1,5,925,1,3.003
14,1,7,2,6,4,4,6,877,1,2.668
14,1,7,3,8,4,4,7,1031,1,1.345
14,1,7,4,2,0,0,1,170,1,-1
14,1,7,5,8,8,4,6,581,2,2.405
14,1,7,6,4,0,0,1,200,1,-1
14,1,7,7,6,6,0,2,130,2,3.627
14,1,7,8,2,2,2,1,748,1,2.416
14,1,7,9,4,4,0,3,442,1,1.612
14,1,7,10,4,2,0,2,1188,1,1.648
14,1,7,11,6,6,4,4,30,1,1.753
14,1,7,12,8,4,0,3,999,1,5.257
14,1,7,13,4,1,1,2,216,1,1.619
14,1,7,14,6,0,0,6,761,1,-1
14,1,7,15,8,6,4,6,421,1,1.929
14,1,7,16,6,2,2,2,474,1,10.002
14,1,7,17,6,2,0,5,1061,1,1.564
14,1,7,18,8,2,0,2,656,1,3.761
14,1,7,19,4,2,2,2,1049,1,0.87
14,1,7,20,8,6,0,6,303,2,9.64
14,1,7,21,8,0,0,3,85,2,-1
14,1,7,22,8,2,2,3,850,2,2.915
14,1,7,23,8,8,0,2,678,1,8.104
14,1,7,24,2,2,0,1,767,1,1.769
14,1,7,25,6,1,1,3,473,1,2.017
14,1,7,26,2,1,1,1,1057,1,1.534
14,1,7,27,4,4,4,2,446,1,2.026
14,1,7,28,6,4,0,3,459,2,5.498
14,2,1,1,4,2,0,4,724,1,1.431
14,2,1,2,2,2,0,2,784,1,1.083
14,2,1,3,4,0,0,2,919,1,-1
14,2,1,4,6,6,0,1,535,2,10.435
14,2,1,5,8,6,0,4,9,2,11.725
14,2,1,6,8,4,0,3,772,1,7.164
14,2,1,7,8,4,4,3,182,1,10.123
14,2,1,8,6,2,0,3,1167,1,8.706
14,2,1,9,6,2,2,5,617,1,6.663
14,2,1,10,8,6,4,2,336,1,7.075
14,2,1,11,2,1,1,1,592,1,1.24
14,2,1,12,6,1,1,6,1117,1,2.743
14,2,1,13,8,2,0,8,625,1,1.449
14,2,1,14,6,6,4,6,855,1,1.544
14,2,1,15,8,8,4,4,302,2,24.276
14,2,1,16,6,0,0,5,1006,1,-1
14,2,1,17,8,8,0,2,721,1,2.716
14,2,1,18,4,2,2,4,552,1,1.198
14,2,1,19,4,1,1,4,866,1,1.753
14,2,1,20,8,0,0,3,536,1,-1
14,2,1,21,6,4,0,3,1184,1,6.301
14,2,1,22,2,0,0,1,191,1,-1
14,2,1,23,8,1,1,1,598,1,2.118
14,2,1,24,2,2,2,2,559,1,1.574
14,2,1,25,8,2,2,2,731,1,3.468
14,2,1,26,4,4,0,2,171,1,1.819
14,2,1,27,4,4,4,4,205,1,1.394
14,2,1,28,6,4,4,4,1035,1,2.361
14,2,2,1,6,6,0,2,1081,2,16.97
14,2,2,2,4,1,1,1,4,1,1.392
14,2,2,3,8,4,4,7,384,1,2.503
14,2,2,4,4,2,2,1,248,1,1.417
14,2,2,5,6,2,0,4,35,1,10.69
14,2,2,6,6,6,4,2,493,2,4.035
14,2,2,7,8,0,0,7,1002,1,-1
14,2,2,8,4,4,0,4,1142,1,2.265
14,2,2,9,4,2,0,2,1101,1,1.361
14,2,2,10,6,2,2,1,376,1,9.928
14,2,2,11,8,8,4,5,190,1,3.355
14,2,2,12,8,6,4,7,504,1,1.478
14,2,2,13,8,6,0,3,324,1,5.471
14,2,2,14,4,0,0,1,1140,1,-1
14,2,2,15,8,4,0,5,950,1,3.804
14,2,2,16,2,0,0,2,337,1,-1
14,2,2,17,8,2,2,7,1080,1,2.735
14,2,2,18,6,0,0,3,1149,1,-1
14,2,2,19,8,8,0,7,360,1,2.854
14,2,2,20,4,4,4,2,1174,1,3.695
14,2,2,21,2,2,2,1,879,1,1.955
14,2,2,22,6,4,0,4,143,1,2.351
14,2,2,23,2,2,0,1,347,1,1.685
14,2,2,24,6,1,1,3,663,1,1.841
14,2,2,25,8,2,0,3,148,2,7.747
14,2,2,26,8,1,1,8,576,1,1.878
14,2,2,27,6,4,4,5,64,1,1.84
14,2,2,28,2,1,1,2,1192,1,1.152
14,2,3,1,4,2,2,3,294,1,1.973
14,2,3,2,2,2,0,2,799,1,1.21
14,2,3,3,8,8,4,2,785,1,12.695
14,2,3,4,2,0,0,1,958,1,-1
14,2,3,5,6,1,1,5,218,1,2.031
14,2,3,6,4,2,0,1,977,1,7.277
14,2,3,7,4,1,1,2,570,1,2.068
14,2,3,8,8,8,0,6,414,2,9.151
14,2,3,9,8,6,0,8,426,1,2.193
14,2,3,10,6,2,2,2,7,1,5.922
14,2,3,11,8,4,0,1,180,2,19.018
14,2,3,12,8,4,4,5,72,2,5.361
14,2,3,13,8,2,2,3,156,1,9.151
14,2,3,14,2,1,1,2,167,1,1.007
14,2,3,15,4,4,4,3,865,1,2.192
14,2,3,16,8,2,0,4,421,1,2.444
14,2,3,17,6,6,0,4,128,2,7.075
14,2,3,18,6,0,0,2,768,3,-1
14,2,3,19,8,1,1,3,487,1,2.321
14,2,3,20,6,4,4,6,995,1,3.306
14,2,3,21,4,4,0,1,657,1,2.018
14,2,3,22,8,6,4,5,439,2,14.003
14,2,3,23,6,6,4,1,969,1,2.062
14,2,3,24,8,0,0,4,1071,1,-1
14,2,3,25,6,4,0,6,723,1,2.37
14,2,3,26,6,2,0,5,1025,1,1.522
14,2,3,27,2,2,2,1,342,1,1.596
14,2,3,28,4,0,0,3,170,1,-1
14,2,4,1,4,2,2,2,491,1,1.611
14,2,4,2,8,6,4,8,1005,1,1.601
14,2,4,3,8,4,0,2,1160,1,10.968
14,2,4,4,4,1,1,3,1044,1,1.71
14,2,4,5,4,2,0,3,434,1,2.218
14,2,4,6,4,0,0,4,1036,1,-1
14,2,4,7,2,0,0,2,891,1,-1
14,2,4,8,6,2,2,4,369,1,3.43
14,2,4,9,6,2,0,6,720,1,1.348
14,2,4,10,8,4,4,6,47,1,3.708
14,2,4,11,8,6,0,2,1033,2,6.696
14,2,4,12,8,2,2,6,1161,1,2.092
14,2,4,13,6,1,1,1,1084,1,1.673
14,2,4,14,6,4,4,1,832,2,6.103
14,2,4,15,8,2,0,7,1022,1,2.179
14,2,4,16,2,2,0,1,578,1,1.93
14,2,4,17,2,2,2,2,506,1,1.6
14,2,4,18,6,0,0,6,268,3,-1
14,2,4,19,6,6,0,3,890,2,6.645
14,2,4,20,2,1,1,1,331,1,1.961
14,2,4,21,8,8,0,8,661,1,1.286
14,2,4,22,8,1,1,2,728,1,6.06
14,2,4,23,4,4,0,3,265,2,8.27
14,2,4,24,6,4,0,2,352,1,4.726
14,2,4,25,6,6,4,5,604,1,2.749
14,2,4,26,8,0,0,8,266,1,-1
14,2,4,27,8,8,4,7,299,1,2.888
14,2,4,28,4,4,4,1,952,1,10.187
14,2,5,1,6,2,2,3,614,1,2.984
14,2,5,2,8,2,2,8,588,1,2.502
14,2,5,3,2,2,0,1,135,1,1.115
14,2,5,4,2,1,1,2,12,1,0.827
14,2,5,5,8,4,0,8,11,1,1.118
14,2,5,6,4,4,0,1,594,1,4.421
14,2,5,7,4,4,4,1,1062,1,1.471
14,2,5,8,8,8,0,3,236,2,6.365
14,2,5,9,6,6,4,3,483,2,9.797
14,2,5,10,8,6,0,6,406,2,15.135
14,2,5,11,4,0,0,2,742,1,-1
14,2,5,12,8,8,4,8,602,1,2.42
14,2,5,13,6,0,0,1,1159,1,-1
14,2,5,14,4,2,2,2,965,1,2.561
14,2,5,15,6,1,1,4,1049,1,2.348
14,2,5,16,6,4,0,1,847,2,4.564
14,2,5,17,8,1,1,7,609,1,1.692
14,2,5,18,2,0,0,1,864,1,-1
14,2,5,19,6,4,4,2,26,2,6.402
14,2,5,20,8,6,4,1,619,1,7.663
14,2,5,21,8,4,4,4,774,2,7.595
14,2,5,22,6,6,0,6,411,1,1.176
14,2,5,23,2,2,2,1,788,1,1.083
14,2,5,24,4,2,0,3,20,1,6.408
14,2,5,25,4,1,1,3,908,1,1.125
14,2,5,26,8,0,0,1,833,1,-1
14,2,5,27,6,2,0,1,172,1,4.246
14,2,5,28,8,2,0,5,1019,1,2.558
14,2,6,1,6,2,2,6,1029,1,2.403
14,2,6,2,8,4,4,8,614,1,2.236
14,2,6,3,8,0,0,2,657,1,-1
14,2,6,4,6,4,0,5,453,1,3.536
14,2,6,5,8,4,0,4,327,2,4.42
14,2,6,6,6,4,4,3,192,2,3.075
14,2,6,7,4,4,0,2,521,1,1.936
